id,condition,grade
6190701484,Limited Deferred,8
8016200530,Minor Deferred,8
6802210210,Limited Deferred,7
4305600040,Minor Deferred,8
7856570150,Limited Deferred,9
7576200040,No Deferred,8
6300500183,Minor Deferred,7
3204950120,Minor Deferred,9
7857004225,Minor Deferred,7
7732400360,Minor Deferred,9
4388000120,Limited Deferred,7
8653900150,Minor Deferred,10
3362400472,Limited Deferred,6
8857100180,Minor Deferred,8
8156600210,Minor Deferred,10
4038700720,Minor Deferred,7
2634500085,Minor Deferred,7
1077100035,Minor Deferred,7
5466700360,Minor Deferred,7
1250201165,Minor Deferred,6
4083301120,Limited Deferred,7
3905100610,Minor Deferred,8
4330600360,Minor Deferred,6
345700150,Minor Deferred,7
7732100150,Minor Deferred,9
5379800862,Minor Deferred,7
4396000180,No Deferred,7
1447600410,Limited Deferred,6
3325059177,Limited Deferred,8
2652500155,Minor Deferred,8
824059305,Minor Deferred,11
5318101565,Minor Deferred,9
2460600040,Minor Deferred,7
9527000040,Minor Deferred,8
2909300150,Minor Deferred,8
8078600330,Minor Deferred,7
4338800720,Limited Deferred,6
4016800120,Limited Deferred,8
2021201085,Minor Deferred,9
1922059010,No Deferred,6
1133000385,Minor Deferred,8
2397100155,Limited Deferred,6
7461420210,Minor Deferred,7
6204050040,Minor Deferred,8
4099100210,Minor Deferred,9
316000145,Minor Deferred,6
3331000455,Limited Deferred,6
9839300775,Minor Deferred,7
2320069107,Limited Deferred,5
2599001010,Limited Deferred,7
2193340120,Limited Deferred,8
7954310210,Minor Deferred,9
2425049107,Minor Deferred,9
1338300555,Minor Deferred,9
8944310330,Limited Deferred,7
2551500180,Limited Deferred,6
9212900180,No Deferred,7
2473460650,Minor Deferred,8
2856101755,Limited Deferred,7
3080000040,No Deferred,7
1224049080,Limited Deferred,8
9547200835,Limited Deferred,7
4363700365,Limited Deferred,6
7683800212,Limited Deferred,7
1324079054,Minor Deferred,7
2141330360,Limited Deferred,8
6450302546,Minor Deferred,7
7972600676,Minor Deferred,7
922059161,Limited Deferred,7
2770601461,Minor Deferred,7
8079010230,Minor Deferred,8
5458800620,Minor Deferred,8
5318101075,Limited Deferred,7
5430300120,Minor Deferred,7
1442700360,Minor Deferred,9
5651010150,Limited Deferred,7
6908200021,No Deferred,7
2201500555,Limited Deferred,7
255550150,Minor Deferred,7
524069011,Minor Deferred,8
7504010760,Minor Deferred,9
1788800610,Minor Deferred,6
7192800145,No Deferred,7
5566100145,Limited Deferred,7
2024059052,No Deferred,9
2436700540,No Deferred,7
7200001608,Limited Deferred,7
5612100065,Minor Deferred,7
7785380150,Minor Deferred,8
4178310040,Limited Deferred,8
1708400555,Minor Deferred,7
3629760330,Minor Deferred,8
5469501830,Limited Deferred,10
9829201058,Minor Deferred,10
1931300175,Minor Deferred,7
7237500360,Minor Deferred,11
923000120,Limited Deferred,7
1446800995,Limited Deferred,7
8732000410,Limited Deferred,7
7303100210,Minor Deferred,7
3348401622,No Deferred,6
3793501400,Minor Deferred,7
2872100385,No Deferred,6
1689400150,Limited Deferred,9
2887701251,No Deferred,6
3528000040,Limited Deferred,11
3787000120,Minor Deferred,8
5693500760,Limited Deferred,7
8892900180,Minor Deferred,7
5458800330,Limited Deferred,8
1560930450,Minor Deferred,9
6699930360,Minor Deferred,8
1423900580,Minor Deferred,7
7338000730,Limited Deferred,6
4364700730,Minor Deferred,6
7305300760,Limited Deferred,6
2488200455,Minor Deferred,8
318900120,Minor Deferred,8
7504110330,Minor Deferred,10
2222039011,No Deferred,7
6021502300,Limited Deferred,7
3630110360,Minor Deferred,8
1529300410,Limited Deferred,7
2426049154,Minor Deferred,7
6204420180,Minor Deferred,7
8085400410,Minor Deferred,7
8731980880,Limited Deferred,9
626049115,No Deferred,7
6388910040,Minor Deferred,8
1748800120,Minor Deferred,8
4077800582,Minor Deferred,7
7202260210,Minor Deferred,8
5095600360,Limited Deferred,7
2607801120,Minor Deferred,9
9542200610,No Deferred,8
8092000330,Minor Deferred,7
7852020790,Minor Deferred,8
6379500227,Minor Deferred,8
6790200180,Minor Deferred,8
1781500155,Limited Deferred,7
3424069154,Minor Deferred,7
1683500180,Limited Deferred,7
1523300180,Minor Deferred,7
1868901120,Limited Deferred,7
822059101,Limited Deferred,6
3421069020,Minor Deferred,8
2769602710,No Deferred,7
6071300180,Limited Deferred,7
3211101010,No Deferred,6
9471201175,No Deferred,9
2009003136,Limited Deferred,6
7574910220,No Deferred,10
1370801465,Minor Deferred,9
1245500730,Minor Deferred,9
2767603591,Minor Deferred,8
8718500665,Minor Deferred,7
106000395,Limited Deferred,7
5538300120,Minor Deferred,7
9405800040,Minor Deferred,7
3630180450,Minor Deferred,9
8126300610,Limited Deferred,8
546000910,Limited Deferred,8
2268000180,Limited Deferred,7
3333002450,Significant Deferred,6
6072000910,No Deferred,8
4113800330,Minor Deferred,9
3764500180,Limited Deferred,8
1326049170,Minor Deferred,7
9238450210,Minor Deferred,7
2436700666,Minor Deferred,9
3043200035,Minor Deferred,6
1424069044,Minor Deferred,7
3037200141,Minor Deferred,8
1323089107,Minor Deferred,9
8024201714,Minor Deferred,7
9829200325,Limited Deferred,8
723039189,Limited Deferred,8
1352300120,Minor Deferred,5
5101404351,Minor Deferred,7
7211401485,Limited Deferred,6
5631500967,Limited Deferred,7
2425049061,Minor Deferred,8
7518503065,Minor Deferred,6
1796000120,Limited Deferred,8
1922059197,Limited Deferred,7
7849201020,Limited Deferred,6
1126049103,Minor Deferred,7
65000085,No Deferred,7
9211510410,Limited Deferred,7
2301400325,Limited Deferred,7
7132300540,Minor Deferred,7
323059103,Limited Deferred,7
4083306705,Limited Deferred,7
1245001216,Limited Deferred,7
293760210,Minor Deferred,10
3782400040,Minor Deferred,7
2726049164,Limited Deferred,7
9183701085,Limited Deferred,8
1623300325,No Deferred,9
7987401010,Minor Deferred,8
2131200065,Minor Deferred,6
6141600065,Minor Deferred,8
1562100220,Limited Deferred,8
7853300970,Minor Deferred,7
8687800065,Minor Deferred,7
1504800097,No Deferred,7
3630160610,Minor Deferred,10
6852700477,Minor Deferred,7
2592220040,No Deferred,8
7524950730,Limited Deferred,8
1545807920,Limited Deferred,7
3213200180,Minor Deferred,8
3577300040,Minor Deferred,8
2064800610,Limited Deferred,7
7215730120,Minor Deferred,8
629800540,Minor Deferred,12
7575610760,Limited Deferred,8
104500730,Minor Deferred,7
8137500730,Limited Deferred,8
9543000205,Limited Deferred,7
3543900418,Minor Deferred,9
8929000230,Minor Deferred,8
2856100360,Limited Deferred,6
6413600276,Minor Deferred,7
8562720230,Minor Deferred,11
3579000410,Minor Deferred,8
3856904655,Minor Deferred,7
8832900360,Minor Deferred,8
4058200040,Minor Deferred,7
4178501020,Limited Deferred,7
8562790730,Minor Deferred,10
455000841,Minor Deferred,7
2154900330,Minor Deferred,7
8159610150,Limited Deferred,7
1545800730,Minor Deferred,7
3904980360,Minor Deferred,8
5100403321,Minor Deferred,7
1326069151,Limited Deferred,7
629410180,Minor Deferred,9
7452500815,Minor Deferred,6
6840701135,No Deferred,7
5104512060,Minor Deferred,8
2917200365,Minor Deferred,7
5151600040,Minor Deferred,8
2025700790,Limited Deferred,7
7686204675,Limited Deferred,6
126039305,Minor Deferred,5
1930300915,Minor Deferred,7
9477100330,Minor Deferred,7
513000665,Minor Deferred,7
8581400450,No Deferred,5
1061500360,Limited Deferred,7
1373800330,Limited Deferred,10
2597520790,Minor Deferred,9
2525300540,Limited Deferred,6
3797000035,No Deferred,6
3709600180,Minor Deferred,8
3902300210,Limited Deferred,8
2113700620,No Deferred,7
5700003705,Minor Deferred,9
34001540,Minor Deferred,7
2976800145,Minor Deferred,7
7549801385,Minor Deferred,5
9103000360,Minor Deferred,8
7304300720,Minor Deferred,6
1254200835,Limited Deferred,7
8562700410,Minor Deferred,8
7558800620,Limited Deferred,8
2122049038,Minor Deferred,7
2397101075,Limited Deferred,7
7695470120,Minor Deferred,9
4083304700,Minor Deferred,7
7857001225,Minor Deferred,7
4356200210,Minor Deferred,6
3840700205,Minor Deferred,7
7739100155,Minor Deferred,9
1720069029,No Deferred,6
921049141,Minor Deferred,10
6909700205,Minor Deferred,7
2725069164,Minor Deferred,9
3523069060,Limited Deferred,7
4302200790,Minor Deferred,6
8899210610,Limited Deferred,7
5631500905,No Deferred,6
2770601530,Minor Deferred,9
7831800411,Minor Deferred,7
326049103,Minor Deferred,8
1231001115,Limited Deferred,7
1041440360,Minor Deferred,8
5001700040,Limited Deferred,7
4037200665,Minor Deferred,7
5249802520,Minor Deferred,7
3585300410,Minor Deferred,9
1624049087,Limited Deferred,8
8121200530,Minor Deferred,8
6705120540,Limited Deferred,8
3353402390,Limited Deferred,5
6190000035,Limited Deferred,9
1313000220,Limited Deferred,8
921059161,Limited Deferred,8
1823069279,Minor Deferred,7
826059152,Limited Deferred,7
4136930360,Minor Deferred,9
7697870530,Minor Deferred,7
1024000109,Minor Deferred,5
5112800234,Minor Deferred,6
8122101115,Minor Deferred,7
6933600540,Minor Deferred,7
6169900790,Limited Deferred,9
8001210120,Minor Deferred,7
1931300870,Limited Deferred,7
8651441210,No Deferred,7
1217000481,Limited Deferred,7
7925100271,No Deferred,7
1233100366,Minor Deferred,7
9250900124,No Deferred,7
7852050220,Minor Deferred,7
9297301520,Minor Deferred,6
8615800325,No Deferred,8
9512500610,Minor Deferred,7
4311700120,Limited Deferred,6
1930301325,No Deferred,8
3888100133,Minor Deferred,7
9510900610,Limited Deferred,7
5469502060,Limited Deferred,9
2946002914,Limited Deferred,7
7856640180,Minor Deferred,10
6204200180,Limited Deferred,7
5145100180,Minor Deferred,7
3905090410,Limited Deferred,9
5363200180,Limited Deferred,7
8806900040,Limited Deferred,7
3674400035,Minor Deferred,7
6648150150,Limited Deferred,10
9266700175,Limited Deferred,7
3678900450,No Deferred,7
9526600210,Minor Deferred,8
631000040,Minor Deferred,7
2026049122,Limited Deferred,7
7523850150,Minor Deferred,7
2326059080,Minor Deferred,11
3211700035,Limited Deferred,7
9365700385,Minor Deferred,10
2734100736,Minor Deferred,7
5029460180,Limited Deferred,8
632000065,No Deferred,8
6821101765,Limited Deferred,6
7525050150,Minor Deferred,7
2591780180,Minor Deferred,8
4027700666,Minor Deferred,9
4083300620,Limited Deferred,7
2303900035,Minor Deferred,13
6300500515,Limited Deferred,7
6163900952,Minor Deferred,7
5631500369,Minor Deferred,8
9558010230,Minor Deferred,8
9407102245,Minor Deferred,7
1430800191,Minor Deferred,6
7635801371,Limited Deferred,7
2215450150,Minor Deferred,8
7146400040,Minor Deferred,7
7635800180,Limited Deferred,6
114100297,No Deferred,7
6145601510,No Deferred,7
9550200155,Minor Deferred,7
8122100905,No Deferred,6
2025069025,Minor Deferred,9
5595900210,No Deferred,6
3157600325,Minor Deferred,7
1432400120,Limited Deferred,6
3811000230,Minor Deferred,8
8665050770,Minor Deferred,8
2976800360,Minor Deferred,7
871001484,No Deferred,7
9528104910,Minor Deferred,8
6929602721,Minor Deferred,4
7203600530,Minor Deferred,9
2206500395,Limited Deferred,7
9277200180,Minor Deferred,6
6672900220,No Deferred,9
1139000072,Minor Deferred,8
7229900975,Limited Deferred,7
5631500594,Minor Deferred,7
6861700156,No Deferred,9
6388930620,Limited Deferred,8
2887970040,Minor Deferred,8
726049213,Minor Deferred,7
442000210,Minor Deferred,7
5525400530,Minor Deferred,9
6093000065,Minor Deferred,7
7519000085,No Deferred,7
2525310220,Minor Deferred,7
3630120970,Minor Deferred,9
1232001985,Minor Deferred,7
3422049158,Limited Deferred,8
2501600150,Limited Deferred,7
3326059254,Minor Deferred,9
2624049103,Minor Deferred,6
1525069095,Minor Deferred,10
4077800455,No Deferred,7
968000120,Limited Deferred,7
629000704,No Deferred,8
7129300175,Limited Deferred,7
2887703186,Limited Deferred,8
3832500790,Minor Deferred,7
2423069170,Minor Deferred,10
225039029,Limited Deferred,7
7852180650,Minor Deferred,7
5422500220,Limited Deferred,7
8649400790,Limited Deferred,5
2473001210,Limited Deferred,8
9485700175,Limited Deferred,6
7694800180,Minor Deferred,8
7936500109,No Deferred,10
104560540,Minor Deferred,7
8161000220,Minor Deferred,8
2487200775,Limited Deferred,7
3905030330,Minor Deferred,8
2881700522,Minor Deferred,7
7856620870,No Deferred,9
179001046,Minor Deferred,7
7562100065,No Deferred,6
6891800360,Minor Deferred,9
7211400760,Minor Deferred,6
123039207,Minor Deferred,7
3426049124,Minor Deferred,6
4222500410,Minor Deferred,7
6716700325,Minor Deferred,7
431500155,Minor Deferred,8
626059220,Minor Deferred,7
1328340540,Limited Deferred,7
9269200120,Minor Deferred,7
2225059170,Limited Deferred,8
8835900220,Minor Deferred,10
3192000085,Minor Deferred,6
5104520610,Minor Deferred,7
3530210180,Minor Deferred,9
6840701225,Minor Deferred,7
7979900210,Minor Deferred,7
3343901183,Limited Deferred,7
5249804825,Limited Deferred,7
1234000704,Minor Deferred,9
646910150,Minor Deferred,7
9407001320,No Deferred,7
9527000180,Minor Deferred,8
7225000155,Minor Deferred,7
3622069103,Minor Deferred,9
3345100286,Limited Deferred,8
203100910,Minor Deferred,6
1257201530,Minor Deferred,7
3083000365,Minor Deferred,7
1245000865,Minor Deferred,7
5104220120,Limited Deferred,6
9828701608,Minor Deferred,8
98020410,Minor Deferred,10
3416601021,Minor Deferred,7
3052700610,Minor Deferred,8
8818400155,Minor Deferred,7
8562901830,Limited Deferred,7
8651430870,No Deferred,6
721049207,Limited Deferred,7
3463400330,Minor Deferred,8
6003500995,Minor Deferred,8
4139430910,Minor Deferred,11
1232000915,Minor Deferred,7
1954700365,Limited Deferred,8
8074200175,Limited Deferred,7
6821101762,Minor Deferred,7
1774230180,Minor Deferred,8
2051200506,No Deferred,5
7851200040,Minor Deferred,5
4027701326,Minor Deferred,8
923049110,Limited Deferred,6
3329500730,Minor Deferred,7
5476800201,Limited Deferred,7
4139910180,Minor Deferred,12
7278100515,No Deferred,9
9353300220,Limited Deferred,6
5253300173,Minor Deferred,7
98000150,Minor Deferred,12
8608900205,No Deferred,7
2895200150,Minor Deferred,7
621069057,Minor Deferred,8
8712100760,Minor Deferred,7
255520180,Minor Deferred,9
1025059186,Limited Deferred,7
797000330,Minor Deferred,7
6403510410,Minor Deferred,8
4324210120,Minor Deferred,7
6381500450,Minor Deferred,7
7609700065,Limited Deferred,7
6192410760,Minor Deferred,9
441000065,Limited Deferred,7
9238510220,Minor Deferred,8
293760150,Minor Deferred,10
3331001765,Minor Deferred,7
1423069077,Limited Deferred,8
8123450450,Minor Deferred,10
1795910360,Minor Deferred,8
7883603965,Limited Deferred,7
7937600087,No Deferred,7
3396820150,Minor Deferred,8
3654800040,Minor Deferred,7
8039900360,Minor Deferred,7
3876540410,Minor Deferred,7
7230300610,No Deferred,7
1180005280,Limited Deferred,7
714000210,Minor Deferred,9
3902100205,Minor Deferred,6
9285800790,Minor Deferred,7
1922000180,Limited Deferred,9
6121800065,No Deferred,7
4427100145,Minor Deferred,7
7227800065,Minor Deferred,5
7853220330,Minor Deferred,10
1430800258,Limited Deferred,6
7454001075,Minor Deferred,6
4038500210,Minor Deferred,8
2310040230,Limited Deferred,8
1727500230,Minor Deferred,7
3874900205,Minor Deferred,7
269000085,Minor Deferred,10
7972602510,Limited Deferred,6
7202340720,Minor Deferred,7
1254201106,Limited Deferred,8
7349650330,Minor Deferred,7
9211520150,Limited Deferred,7
3438501020,No Deferred,6
5460900120,No Deferred,8
7459810210,Limited Deferred,8
4032500035,Minor Deferred,8
8018600880,Minor Deferred,6
2807100156,Minor Deferred,7
2112700845,Limited Deferred,6
3022079087,Minor Deferred,9
2767603577,Minor Deferred,8
3955900220,Minor Deferred,7
3761100276,Limited Deferred,9
6979970150,Minor Deferred,8
8857640410,Minor Deferred,8
6052400175,Limited Deferred,7
2525059077,Limited Deferred,8
5040800120,Limited Deferred,8
8682262380,Minor Deferred,8
2521059060,Limited Deferred,9
7526800040,Limited Deferred,8
4104900150,Minor Deferred,8
5409800120,Minor Deferred,8
2423039122,Limited Deferred,7
6143600555,Limited Deferred,7
5029451010,Minor Deferred,7
6649500040,Limited Deferred,6
2922700155,Limited Deferred,7
422049203,Minor Deferred,7
5412200180,Limited Deferred,7
6338000032,Minor Deferred,7
8161000210,Minor Deferred,9
5028600360,Minor Deferred,7
1952000150,Limited Deferred,7
9510920040,Minor Deferred,10
9834200411,Limited Deferred,6
2960900040,Minor Deferred,7
1112000035,Minor Deferred,7
1982200790,Minor Deferred,7
3361401011,Minor Deferred,5
1695900150,Minor Deferred,8
1240100065,Minor Deferred,10
421049254,Minor Deferred,7
9412400220,Minor Deferred,11
1726069060,Limited Deferred,9
6150200040,Limited Deferred,7
7300400150,Minor Deferred,9
2621730220,Minor Deferred,10
4122700040,Limited Deferred,8
9161100730,No Deferred,7
9357001010,Minor Deferred,7
8643000210,No Deferred,7
9828701739,Minor Deferred,7
3204400040,Minor Deferred,8
3342103282,Limited Deferred,7
2420069604,Minor Deferred,7
8078050040,Limited Deferred,7
7663700150,Minor Deferred,9
4167700210,Minor Deferred,8
2423020180,Minor Deferred,8
2824600180,Minor Deferred,9
2013801086,Limited Deferred,7
4022900150,Limited Deferred,8
3295710150,Minor Deferred,7
9476200035,Minor Deferred,6
1937300180,Minor Deferred,6
4226900211,Significant Deferred,6
424069018,Minor Deferred,10
6684500040,Limited Deferred,7
8948500065,Minor Deferred,7
1972201960,Minor Deferred,8
7436200040,Limited Deferred,8
3835502815,Minor Deferred,8
8856960540,Minor Deferred,7
1432400065,Minor Deferred,6
4370700065,Limited Deferred,7
1725079047,Minor Deferred,7
7855000325,No Deferred,8
2826049098,Limited Deferred,7
3750603685,Limited Deferred,7
1797500230,Minor Deferred,8
3459600330,Limited Deferred,9
546001020,Minor Deferred,7
7227502507,Minor Deferred,9
326049060,Minor Deferred,9
1525059261,Minor Deferred,12
7399300120,Limited Deferred,7
7812801590,Minor Deferred,6
6699930530,Minor Deferred,8
1523069151,Limited Deferred,6
7525950180,Minor Deferred,11
3623500408,Limited Deferred,10
7312200120,Limited Deferred,8
4123810210,Minor Deferred,8
3902600150,Minor Deferred,9
9126101201,Minor Deferred,6
2423029009,Minor Deferred,7
3300701285,Minor Deferred,7
2391601445,Minor Deferred,10
7625701175,Minor Deferred,7
1843130360,Minor Deferred,7
6150700264,Limited Deferred,7
3226049080,Minor Deferred,7
7889602020,Limited Deferred,6
3613600150,Minor Deferred,9
3599600276,Significant Deferred,7
2193320210,Limited Deferred,8
9117100040,Minor Deferred,7
522039106,Significant Deferred,6
2424059018,Minor Deferred,11
1959700540,Limited Deferred,9
2767900355,Minor Deferred,7
1310820150,Minor Deferred,9
6802200230,Minor Deferred,7
3421049044,Limited Deferred,7
